"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"farthest_insertion","1","71.419","32496.922","16266.878",NA,"97.167"
"farthest_insertion","2","69.248","32504.136","16259.067",NA,"97.067"
"farthest_insertion","3","68.909","32295.641","16119.068",NA,"97.5"
"farthest_insertion","4","69.168","32551.027","16282.003",NA,"96.867"
"farthest_insertion","5","69.254","32382.48","16189.582",NA,"97.167"
"farthest_insertion","6","68.268","32493.361","16221.452",NA,"97.767"
"farthest_insertion","7","68.186","32408.706","16219.454",NA,"97.533"
"farthest_insertion","8","68.695","32313.407","16128.25",NA,"98.033"
"farthest_insertion","9","68.838","32488.051","16219.843",NA,"97.633"
"farthest_insertion","10","69.07","32370.089","16191.028",NA,"97.733"
"farthest_insertion","11","69.086","32520.381","16290.461",NA,"97.467"
"farthest_insertion","12","69.777","32743.01","16376.452",NA,"97.1"
"farthest_insertion","13","69.259","32367.817","16171.489",NA,"97.433"
"farthest_insertion","14","69.397","32457.336","16216.635",NA,"97.233"
"farthest_insertion","15","68.551","32501.599","16282.268",NA,"97.133"
"farthest_insertion","16","70.834","32463.893","16215.987",NA,"97.667"
"farthest_insertion","17","69.001","32336.111","16185.152",NA,"97.8"
"farthest_insertion","18","70.539","32478.44","16218.328",NA,"97.8"
"farthest_insertion","19","68.664","32486.563","16238.816",NA,"97.433"
"farthest_insertion","20","69.448","32381.021","16212.715",NA,"97.567"
"farthest_insertion","AVG","69.281","32452","16225.246",NA,"97.455"
"farthest_insertion","STD","0.822","101.065","58.361",NA,"0.307"
