"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"two_opt","1","159.761","32585.324","16366.593",NA,"98.133"
"two_opt","2","154.738","32529.246","16260.4",NA,"97.967"
"two_opt","3","157.77","32381.014","16232.766",NA,"98.3"
"two_opt","4","161.794","32299.269","16136.16",NA,"98.267"
"two_opt","5","216.18","32824.746","16379.901",NA,"97.667"
"two_opt","6","219.142","32858.148","16272.392",NA,"97.933"
"two_opt","7","153.189","32471.322","16221.926",NA,"98.3"
"two_opt","8","150.478","32579.359","16354.599",NA,"97.6"
"two_opt","9","150.687","32470.236","16222.761",NA,"97.9"
"two_opt","10","154.019","32460.354","16251.662",NA,"98.133"
"two_opt","11","218.638","32526.816","16118.092",NA,"98.167"
"two_opt","12","215.74","32448.425","16098.192",NA,"98.467"
"two_opt","13","224.823","32932.252","16637.666",NA,"97.2"
"two_opt","14","224.624","32682.195","16471.453",NA,"97.8"
"two_opt","15","227.05","32432.343","16316.677",NA,"98.5"
"two_opt","16","156.336","32991.361","16555.177",NA,"97.5"
"two_opt","17","220.961","32649.651","16383.429",NA,"97.767"
"two_opt","18","160.567","32501.661","16207.184",NA,"98.133"
"two_opt","19","226.205","32546.249","16184.132",NA,"98.4"
"two_opt","20","160.429","32475.734","16239.848",NA,"98.033"
"two_opt","AVG","185.657","32582.285","16295.55",NA,"98.008"
"two_opt","STD","33.495","187.087","140.813",NA,"0.343"
