"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"farthest_insertion","1","3.396","10604.752","5293.077",NA,"93.5"
"farthest_insertion","2","3.156","10546.762","5284.553",NA,"94"
"farthest_insertion","3","3.067","10687.463","5380.921",NA,"91.7"
"farthest_insertion","4","3.063","10666.818","5315.869",NA,"92.3"
"farthest_insertion","5","3.037","10678.534","5345.919",NA,"91.6"
"farthest_insertion","6","3.053","10613.036","5333.157",NA,"93.5"
"farthest_insertion","7","3.076","10613.036","5298.073",NA,"93.1"
"farthest_insertion","8","3.105","10695.879","5348.135",NA,"92.1"
"farthest_insertion","9","3.089","10550.838","5305.911",NA,"93.7"
"farthest_insertion","10","3.045","10629.605","5328.816",NA,"92.8"
"farthest_insertion","11","3.056","10570.838","5297.406",NA,"93"
"farthest_insertion","12","3.063","10555.046","5285.514",NA,"92.9"
"farthest_insertion","13","3.095","10716.524","5350.795",NA,"92.5"
"farthest_insertion","14","3.07","10588.183","5299.937",NA,"92.2"
"farthest_insertion","15","3.099","10563.33","5295.132",NA,"92.6"
"farthest_insertion","16","3.06","10621.32","5327.068",NA,"93"
"farthest_insertion","17","3.053","10646.173","5341.615",NA,"92.8"
"farthest_insertion","18","3.069","10612.905","5314.021",NA,"93.7"
"farthest_insertion","19","3.052","10699.955","5361.801",NA,"91.7"
"farthest_insertion","20","3.052","10592.26","5302.893",NA,"93"
"farthest_insertion","AVG","3.088","10622.663","5320.53",NA,"92.785"
"farthest_insertion","STD","0.077","53.523","27.491",NA,"0.701"
