"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"farthest_insertion","1","72.161","30824.329","15436.788",NA,"99.367"
"farthest_insertion","2","67.1","30822.299","15421.233",NA,"99.4"
"farthest_insertion","3","66.172","30809.37","15412.959",NA,"99.367"
"farthest_insertion","4","68.421","30801.862","15417.809",NA,"99.433"
"farthest_insertion","5","67.539","30779.449","15392.985",NA,"99.5"
"farthest_insertion","6","67.335","30824.327","15432.469",NA,"99.3"
"farthest_insertion","7","68.844","30749.528","15369.875",NA,"99.6"
"farthest_insertion","8","67.909","30884.176","15461.049",NA,"99.2"
"farthest_insertion","9","67.702","30794.389","15416.669",NA,"99.4"
"farthest_insertion","10","67.718","30794.371","15405.566",NA,"99.433"
"farthest_insertion","11","68.056","30803.736","15405.148",NA,"99.4"
"farthest_insertion","12","67.962","30794.398","15395.074",NA,"99.533"
"farthest_insertion","13","67.648","30816.86","15400.7",NA,"99.4"
"farthest_insertion","14","67.916","30854.244","15446.864",NA,"99.2"
"farthest_insertion","15","68.509","30842.036","15431.26",NA,"99.233"
"farthest_insertion","16","68.113","30814.834","15408.452",NA,"99.5"
"farthest_insertion","17","67.701","30876.693","15438.081",NA,"99.1"
"farthest_insertion","18","67.891","30794.389","15399.602",NA,"99.467"
"farthest_insertion","19","67.634","30804.623","15396.37",NA,"99.467"
"farthest_insertion","20","68.159","30831.826","15414.267",NA,"99.4"
"farthest_insertion","AVG","68.024","30815.887","15415.161",NA,"99.385"
"farthest_insertion","STD","1.12","31.664","21.401",NA,"0.124"
