"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"two_opt","1","35.105","20725.803","10291.01",NA,"99.4"
"two_opt","2","35.704","20667.924","10346.818",NA,"99.05"
"two_opt","3","33.759","20884.046","10537.178",NA,"99.35"
"two_opt","4","36.262","21030.435","10654.593",NA,"98.95"
"two_opt","5","37.405","20779.494","10382.852",NA,"98.6"
"two_opt","6","36.61","21069.85","10663.644",NA,"98.5"
"two_opt","7","36.142","20803.811","10391.799",NA,"99.35"
"two_opt","8","34.148","20988.908","10576.34",NA,"99.35"
"two_opt","9","35.511","20794.512","10332.978",NA,"99.2"
"two_opt","10","39.047","20799.339","10481.105",NA,"99.25"
"two_opt","11","38.456","20986.756","10485.022",NA,"99.35"
"two_opt","12","37.56","20844.802","10474.554",NA,"98.25"
"two_opt","13","38.767","20947.306","10385.164",NA,"99"
"two_opt","14","38.469","20939.073","10611.206",NA,"99.2"
"two_opt","15","34.687","20670.631","10339.942",NA,"99.4"
"two_opt","16","36.008","20898.638","10536.905",NA,"98.25"
"two_opt","17","36.08","20994.348","10513.905",NA,"98.95"
"two_opt","18","34.78","20804.029","10404.047",NA,"99.5"
"two_opt","19","33.824","20745.417","10421.332",NA,"98.65"
"two_opt","20","33.718","20884.181","10549.549",NA,"98.9"
"two_opt","AVG","36.102","20862.965","10468.997",NA,"99.022"
"two_opt","STD","1.724","118.107","110.249",NA,"0.388"
