"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"farthest_insertion","1","72.661","34198.368","17085.109",NA,"95"
"farthest_insertion","2","67.48","34025.055","17024.587",NA,"95.433"
"farthest_insertion","3","66.912","34183.102","17095.043",NA,"94.8"
"farthest_insertion","4","68.596","34010.847","17036.498",NA,"95.067"
"farthest_insertion","5","67.425","33984.081","17055.772",NA,"95.567"
"farthest_insertion","6","67.55","34132.126","17071.349",NA,"94.967"
"farthest_insertion","7","67.908","34245.058","17145.558",NA,"95"
"farthest_insertion","8","68.236","34209.043","17097.578",NA,"94.7"
"farthest_insertion","9","67.204","34214.073","17118.683",NA,"94.767"
"farthest_insertion","10","72.61","33812.064","16867.563",NA,"95.8"
"farthest_insertion","11","66.71","34131.141","17054.089",NA,"94.333"
"farthest_insertion","12","66.496","34318.389","17143.383",NA,"94.7"
"farthest_insertion","13","66.83","33997.558","17045.4",NA,"95.567"
"farthest_insertion","14","68.113","34186.968","17068.445",NA,"94.367"
"farthest_insertion","15","66.765","33962.578","16876.856",NA,"95.633"
"farthest_insertion","16","66.374","34369.227","17198.79",NA,"94.333"
"farthest_insertion","17","66.362","34183.218","17103.602",NA,"94.467"
"farthest_insertion","18","64.4","34133.481","17098.577",NA,"94.767"
"farthest_insertion","19","65.778","34262.778","17063.448",NA,"94.433"
"farthest_insertion","20","66.022","34031.23","17031.204",NA,"95.367"
"farthest_insertion","AVG","67.522","34129.519","17064.077",NA,"94.953"
"farthest_insertion","STD","1.992","136.382","78.47",NA,"0.47"
