"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"two_opt","1","142.792","34605.336","17337.723",NA,"94.267"
"two_opt","2","153.045","35375.795","17911.054",NA,"94.233"
"two_opt","3","155.174","34940.666","17289.964",NA,"93.633"
"two_opt","4","178.625","34461.374","17203.865",NA,"95.133"
"two_opt","5","179.134","34889.263","17532.991",NA,"94.6"
"two_opt","6","156.075","34490.597","17196.659",NA,"94.2"
"two_opt","7","144.741","34966.49","17697.921",NA,"94.167"
"two_opt","8","143.418","34846.255","17588.65",NA,"95.2"
"two_opt","9","148.305","34729.41","17454.309",NA,"95.1"
"two_opt","10","150.337","34351.452","17193.904",NA,"95.4"
"two_opt","11","215.719","34738.243","17318.121",NA,"95"
"two_opt","12","148.578","34293.932","17166.605",NA,"94.467"
"two_opt","13","201.107","34678.443","17287.268",NA,"94.467"
"two_opt","14","147.45","34559.584","17204.844",NA,"94.567"
"two_opt","15","140.889","34496.032","17128.299",NA,"95.733"
"two_opt","16","142.235","34473.306","17216.584",NA,"94.9"
"two_opt","17","184.103","34775.077","17413.759",NA,"94.4"
"two_opt","18","176.208","34488.18","17196.734",NA,"94.667"
"two_opt","19","171.472","34749.406","17500.103",NA,"95.233"
"two_opt","20","204.028","34377.42","17124.654",NA,"95.4"
"two_opt","AVG","164.172","34664.313","17348.2",NA,"94.738"
"two_opt","STD","23.128","260.163","209.956",NA,"0.53"
