"Algo","ResultId","Time(sec)","TourCost","AWDfromVTX1","MinAWD","DelEdgeP"
"farthest_insertion","1","71.948","32039.449","16064.136",NA,"91.867"
"farthest_insertion","2","66.865","31917.612","15941.28",NA,"92.067"
"farthest_insertion","3","67.333","32031.165","16060.252",NA,"91.6"
"farthest_insertion","4","70.654","31896.059","15991.184",NA,"92.533"
"farthest_insertion","5","67.947","31747.205","15909.523",NA,"93"
"farthest_insertion","6","68.729","31764.418","15915.687",NA,"93.4"
"farthest_insertion","7","68.097","31818.332","15885.153",NA,"92.433"
"farthest_insertion","8","68.546","31971.394","16009.979",NA,"91.867"
"farthest_insertion","9","68.776","31938.748","15998.524",NA,"91.8"
"farthest_insertion","10","68.298","31863.185","15940.695",NA,"93.133"
"farthest_insertion","11","66.307","31892.759","15931.2",NA,"92.3"
"farthest_insertion","12","66.525","31822.277","15903.467",NA,"92.567"
"farthest_insertion","13","65.908","31832.474","15950.631",NA,"92.633"
"farthest_insertion","14","66.115","31904.475","15920.534",NA,"91.8"
"farthest_insertion","15","65.213","31846.616","15911.057",NA,"92.267"
"farthest_insertion","16","66.104","31956.607","15978.751",NA,"91.867"
"farthest_insertion","17","66.516","31761.992","15914.211",NA,"92.933"
"farthest_insertion","18","65.675","31842.54","15963.483",NA,"92.633"
"farthest_insertion","19","65.419","31950.88","15966.472",NA,"92.033"
"farthest_insertion","20","66.35","31756.266","15904.876",NA,"93"
"farthest_insertion","AVG","67.366","31877.722","15953.055",NA,"92.387"
"farthest_insertion","STD","1.765","87.577","50.953",NA,"0.522"
